Soil Moisture,Temperature,Air Humidity,Date,Time
495.1063389,18.72208571,51.31826044,2024-06-23,04:45:00
596.2182025,36.29947524,77.4747157,2024-06-23,04:48:00
858.8099286,23.80867349,42.9224524,2024-06-23,04:51:00
826.0250635,20.66675595,52.71089849,2024-06-23,04:54:00
943.0931244,34.35836939,81.13595673,2024-06-23,04:57:00
591.5381281,25.62698605,49.17305661,2024-06-23,05:00:00
723.7600244,22.06494486,71.74121187,2024-06-23,05:03:00
940.7398819,32.67585021,38.80059404,2024-06-23,05:06:00
616.4019958,25.88778366,38.91463049,2024-06-23,05:09:00
638.6480799,22.85083607,66.58380929,2024-06-23,05:12:00
317.8775798,26.64794701,77.47450161,2024-06-23,05:15:00
474.8690315,26.62387958,66.14193773,2024-06-23,05:18:00
643.9425534,35.99851487,44.06139688,2024-06-23,05:21:00
877.8588184,31.17324724,51.96821927,2024-06-23,05:24:00
780.2972073,32.54991305,51.80975882,2024-06-23,05:27:00
316.9960892,29.81441321,39.80228798,2024-06-23,05:30:00
501.3493975,26.57632088,77.97124165,2024-06-23,05:33:00
967.1019389,31.63250602,79.98874797,2024-06-23,05:36:00
572.3966435,29.35212622,74.62516028,2024-06-23,05:39:00
619.3871932,23.68084887,80.29814418,2024-06-23,05:42:00
485.6966776,25.79331036,58.57612451,2024-06-23,05:45:00
613.8215259,35.35780754,43.47058095,2024-06-23,05:48:00
641.5098402,26.17577866,49.68815975,2024-06-23,05:51:00
560.9042452,25.24347945,58.61539851,2024-06-23,05:54:00
384.3603376,24.71948153,48.46178788,2024-06-23,05:57:00
911.8394958,22.91017067,81.1842176,2024-06-23,06:00:00
691.2263108,29.24934733,78.13819685,2024-06-23,06:03:00
405.7667546,23.36019023,67.75524429,2024-06-23,06:06:00
658.4673712,36.40758004,72.08771224,2024-06-23,06:09:00
483.9404136,21.66046051,46.57276631,2024-06-23,06:12:00
616.0913126,32.95292274,45.9757584,2024-06-23,06:15:00
709.3315189,38.97635466,53.18565872,2024-06-23,06:18:00
629.5774869,33.39555033,51.70092003,2024-06-23,06:21:00
451.9133261,32.67296267,73.67754457,2024-06-23,06:24:00
442.4263289,38.01839296,62.53712491,2024-06-23,06:27:00
580.9182877,26.9247091,57.4992787,2024-06-23,06:30:00
934.4261549,20.7085022,46.28363381,2024-06-23,06:33:00
689.3850358,19.76653165,50.75139122,2024-06-23,06:36:00
533.1620499,21.65423092,60.13726891,2024-06-23,06:39:00
464.7600154,37.71880069,61.30742341,2024-06-23,06:42:00
984.5111369,25.97542209,68.78222978,2024-06-23,06:45:00
906.722272,33.85227925,42.87269159,2024-06-23,06:48:00
835.1718148,21.63330878,79.68005376,2024-06-23,06:51:00
970.6847054,19.29675729,72.71570212,2024-06-23,06:54:00
395.5105769,20.4236021,55.95193505,2024-06-23,06:57:00
819.2370371,23.72082195,41.06579475,2024-06-23,07:00:00
712.6037811,37.9614675,74.51796741,2024-06-23,07:03:00
404.6772131,23.4870717,80.86874415,2024-06-23,07:06:00
638.4400957,27.96633666,67.15196496,2024-06-23,07:09:00
727.2654211,28.96822647,74.62873519,2024-06-23,07:12:00
714.785717,34.40843976,53.73678344,2024-06-23,07:15:00
664.6471346,28.19488422,54.95007211,2024-06-23,07:18:00
830.3600609,20.21041556,46.44460999,2024-06-23,07:21:00
974.1785092,35.16636729,59.30880621,2024-06-23,07:24:00
882.6977165,23.00983875,75.10687598,2024-06-23,07:27:00
548.0129099,28.27651469,38.53341989,2024-06-23,07:30:00
863.7146276,28.70566694,55.54015959,2024-06-23,07:33:00
546.757776,32.7472818,79.45846972,2024-06-23,07:36:00
631.1975551,28.89914371,63.97851039,2024-06-23,07:39:00
465.2303676,31.76935889,49.05274944,2024-06-23,07:42:00
914.8726825,20.73887144,71.8820072,2024-06-23,07:45:00
681.0558144,29.08422536,52.63819033,2024-06-23,07:48:00
981.1269479,24.79513237,53.26658131,2024-06-23,07:51:00
659.4844488,26.24073757,81.08616223,2024-06-23,07:54:00
400.9027223,30.36494338,57.92610224,2024-06-23,07:57:00
954.1323803,23.32455848,67.01710011,2024-06-23,08:00:00
390.2325436,30.03237107,48.18695187,2024-06-23,08:03:00
659.9432421,31.0499144,72.79029384,2024-06-23,08:06:00
660.4390359,32.4438152,44.78310634,2024-06-23,08:09:00
772.4942109,19.53476425,53.63320749,2024-06-23,08:12:00
477.6616696,18.85065176,58.49150897,2024-06-23,08:15:00
477.4327266,21.58600692,65.0621897,2024-06-23,08:18:00
624.2431983,22.52197245,64.03483237,2024-06-23,08:21:00
471.0011331,31.98223763,38.54015785,2024-06-23,08:24:00
918.7606344,33.83554035,65.40396796,2024-06-23,08:27:00
972.2591144,32.02993324,38.82512406,2024-06-23,08:30:00
588.2749013,29.41087928,48.82563578,2024-06-23,08:33:00
913.8476455,36.97001733,53.82196283,2024-06-23,08:36:00
736.5987491,32.94288307,43.54830491,2024-06-23,08:39:00
532.9042822,20.3675225,67.3026329,2024-06-23,08:42:00
878.4947815,20.71974191,58.03358695,2024-06-23,08:45:00
715.8009932,22.07712242,77.07679427,2024-06-23,08:48:00
530.5036906,18.41424346,74.69443753,2024-06-23,08:51:00
755.5915647,32.90428464,39.74171335,2024-06-23,08:54:00
749.208881,31.64161786,44.10637679,2024-06-23,08:57:00
581.7636089,21.16058153,62.84916989,2024-06-23,09:00:00
748.649858,37.64214802,68.09171348,2024-06-23,09:03:00
714.2317546,21.15491454,75.7342195,2024-06-23,09:06:00
688.7478073,25.39132507,69.05076648,2024-06-23,09:09:00
594.1529166,18.05903381,40.27384184,2024-06-23,09:12:00
840.8505258,25.12656589,59.33438249,2024-06-23,09:15:00
437.3748386,32.33731607,51.42813353,2024-06-23,09:18:00
414.8869839,28.62816569,74.45677482,2024-06-23,09:21:00
474.1143799,23.55873738,54.94503121,2024-06-23,09:24:00
395.8953438,35.17175768,51.46068188,2024-06-23,09:27:00
702.8712441,26.53145526,46.24425971,2024-06-23,09:30:00
636.1070932,27.77166914,56.95199053,2024-06-23,09:33:00
705.0016859,30.61340185,75.6289218,2024-06-23,09:36:00
621.9671751,23.24606653,38.05607968,2024-06-23,09:39:00
561.0841303,31.41232779,47.16794059,2024-06-23,09:42:00
430.491152,20.87169188,40.86432039,2024-06-23,09:45:00
539.1756985,36.55556494,66.53030954,2024-06-23,09:48:00
782.0464773,29.79165004,45.24378815,2024-06-23,09:51:00
943.6113067,36.84568781,79.29065735,2024-06-23,09:54:00
636.2902138,18.37141443,51.08711839,2024-06-23,09:57:00
717.6168823,36.08277262,66.02262728,2024-06-23,10:00:00
521.3477772,38.53524014,75.64068712,2024-06-23,10:03:00
735.9341838,31.39100413,70.04853368,2024-06-23,10:06:00
606.6623871,29.69384527,75.03976512,2024-06-23,10:09:00
608.6205718,25.62238417,59.1075928,2024-06-23,10:12:00
925.4456799,31.29675672,64.32612136,2024-06-23,10:15:00
596.3647191,35.2758356,64.08274951,2024-06-23,10:18:00
768.0003276,26.66215361,73.76450148,2024-06-23,10:21:00
802.0821591,30.1123302,68.29775513,2024-06-23,10:24:00
731.4005738,25.25559302,71.04840045,2024-06-23,10:27:00
327.6254788,34.87015478,47.40363284,2024-06-23,10:30:00
968.6342009,38.85352296,60.67683643,2024-06-23,10:33:00
545.9384584,35.17145793,39.57614399,2024-06-23,10:36:00
536.8632114,28.24250359,72.62342941,2024-06-23,10:39:00
621.8007422,25.01497262,64.55203422,2024-06-23,10:42:00
359.3367017,26.27249523,42.75389047,2024-06-23,10:45:00
687.5446453,34.17352417,69.48625345,2024-06-23,10:48:00
407.1107273,30.89979917,55.1827885,2024-06-23,10:51:00
783.2240493,21.88008631,79.33967815,2024-06-23,10:54:00
323.6802231,35.05311842,51.91809652,2024-06-23,10:57:00
689.2873474,31.0990177,51.53382038,2024-06-23,11:00:00
377.3613754,22.55072348,75.54862619,2024-06-23,11:03:00
786.3846862,35.01095861,68.68755054,2024-06-23,11:06:00
885.0942172,29.07731908,47.82603725,2024-06-23,11:09:00
952.0147367,33.90801008,41.29684387,2024-06-23,11:12:00
823.6850657,18.98916504,56.31016394,2024-06-23,11:15:00
378.639245,18.38772107,47.74632561,2024-06-23,11:18:00
523.0670748,36.5241625,72.37280618,2024-06-23,11:21:00
867.927009,37.53191271,69.29236526,2024-06-23,11:24:00
328.2733297,27.6568748,51.88971383,2024-06-23,11:27:00
700.8614187,28.02453568,57.0376537,2024-06-23,11:30:00
630.7639933,28.92860354,66.45325356,2024-06-23,11:33:00
818.234678,30.16692857,66.57074743,2024-06-23,11:36:00
889.9257102,32.13554839,63.1229009,2024-06-23,11:39:00
369.690719,25.19215304,46.48676344,2024-06-23,11:42:00
837.8957936,33.99340104,71.01263397,2024-06-23,11:45:00
640.6866709,20.29012438,48.46842694,2024-06-23,11:48:00
393.4598036,29.20288102,52.63509759,2024-06-23,11:51:00
967.727021,33.7508084,63.97619937,2024-06-23,11:54:00
603.6224168,31.94056071,46.56752637,2024-06-23,11:57:00
369.8831715,30.30262754,70.15445451,2024-06-23,12:00:00
448.7873565,37.72149571,49.61790901,2024-06-23,12:03:00
790.6639743,21.14271796,79.11290148,2024-06-23,12:06:00
822.0259387,18.67475018,47.96938199,2024-06-23,12:09:00
796.7709746,20.19153474,73.74696145,2024-06-23,12:12:00
505.9112418,31.65832788,75.05305502,2024-06-23,12:15:00
618.1118585,26.61647493,79.64706401,2024-06-23,12:18:00
860.0640796,30.39232542,63.52258189,2024-06-23,12:21:00
832.4840144,32.79448245,51.71232505,2024-06-23,12:24:00
496.8199462,25.54675721,79.97853667,2024-06-23,12:27:00
866.193721,26.91064859,50.99813383,2024-06-23,12:30:00
634.4183693,38.77958164,44.31105783,2024-06-23,12:33:00
442.0967371,18.23106961,62.72107998,2024-06-23,12:36:00
919.9537556,29.77581797,48.43456102,2024-06-23,12:39:00
577.4110444,20.54039819,77.23720305,2024-06-23,12:42:00
938.1575067,18.85151112,62.90551203,2024-06-23,12:45:00
589.3729598,38.03190689,57.58098304,2024-06-23,12:48:00
389.8997079,23.33581927,68.31792239,2024-06-23,12:51:00
778.3433044,27.77264397,40.37183393,2024-06-23,12:54:00
861.4155238,31.02832649,79.77230005,2024-06-23,12:57:00
634.906514,31.98420426,51.2495242,2024-06-23,13:00:00
382.3123259,19.99263307,79.51140935,2024-06-23,13:03:00
775.0509828,22.31777601,46.84797898,2024-06-23,13:06:00
366.841065,38.43627208,41.75538957,2024-06-23,13:09:00
386.5201057,21.71739016,41.59180299,2024-06-23,13:12:00
717.5137564,18.70535639,53.57470499,2024-06-23,13:15:00
715.9999024,38.04933379,71.13208441,2024-06-23,13:18:00
830.7254622,27.51723525,61.72892533,2024-06-23,13:21:00
950.9005329,30.47158501,48.34749426,2024-06-23,13:24:00
805.281461,26.52609749,64.91045536,2024-06-23,13:27:00
812.3085553,37.34241969,76.45659573,2024-06-23,13:30:00
700.8304088,35.00760834,56.42931733,2024-06-23,13:33:00
627.9927702,36.84630434,78.54995112,2024-06-23,13:36:00
929.978191,31.16051634,77.86025913,2024-06-23,13:39:00
479.3301948,22.60234037,54.66066515,2024-06-23,13:42:00
949.1091416,25.42587483,73.62423687,2024-06-23,13:45:00
956.6328537,20.08526132,59.99937374,2024-06-23,13:48:00
549.8334615,26.91592163,48.28636202,2024-06-23,13:51:00
567.0390867,30.21643669,79.87300727,2024-06-23,13:54:00
858.7041619,24.1796707,58.4265019,2024-06-23,13:57:00
876.8132003,21.2696214,48.30616759,2024-06-23,14:00:00
723.4501592,32.90367743,59.75512728,2024-06-23,14:03:00
776.9055608,34.12271479,70.140097,2024-06-23,14:06:00
921.0419215,36.29114257,78.41652317,2024-06-23,14:09:00
518.2972697,28.10468596,75.96087403,2024-06-23,14:12:00
463.3281481,25.00396861,43.60686182,2024-06-23,14:15:00
577.5904212,30.19343209,74.8941674,2024-06-23,14:18:00
882.4578467,22.75695999,51.82283819,2024-06-23,14:21:00
965.9619649,20.56517212,49.27816848,2024-06-23,14:24:00
775.3692788,18.41849316,57.7958344,2024-06-23,14:27:00
966.0638879,33.19251835,66.17256015,2024-06-23,14:30:00
779.5082448,23.88017864,76.68392001,2024-06-23,14:33:00
652.5183556,22.08566886,39.35034206,2024-06-23,14:36:00
454.952273,19.64370139,52.07902279,2024-06-23,14:39:00
921.9499489,30.17321403,63.99941095,2024-06-23,14:42:00
870.5303177,21.75881923,56.25280443,2024-06-23,14:45:00
566.0394613,37.56160538,75.23121858,2024-06-23,14:48:00
922.8566098,23.44207459,57.65934271,2024-06-23,14:51:00
369.1531004,32.04118473,58.11991423,2024-06-23,14:54:00
375.1969616,30.97897523,48.3893111,2024-06-23,14:57:00
569.4680833,30.26308373,70.45657904,2024-06-23,15:00:00
920.9165883,28.85199369,79.58379808,2024-06-23,15:03:00
688.1000572,26.25440613,75.33066077,2024-06-23,15:06:00
556.2812505,37.96377818,78.34920411,2024-06-23,15:09:00
945.650054,37.90100005,55.21881004,2024-06-23,15:12:00
845.0687385,29.89153246,43.19861206,2024-06-23,15:15:00
568.7311679,32.54629878,57.29781218,2024-06-23,15:18:00
703.3990365,31.46659029,54.6468595,2024-06-23,15:21:00
533.5651568,30.50524479,56.45939719,2024-06-23,15:24:00
912.0305599,26.49668735,71.28493693,2024-06-23,15:27:00
652.0874552,30.24308677,61.60341623,2024-06-23,15:30:00
597.3467857,37.79162365,63.76465412,2024-06-23,15:33:00
913.1802353,18.31229088,55.69426101,2024-06-23,15:36:00
890.0421705,35.09504407,67.75074416,2024-06-23,15:39:00
382.1318771,38.84043525,60.46592322,2024-06-23,15:42:00
800.757959,29.16231992,46.28767143,2024-06-23,15:45:00
695.7229392,27.52283836,58.87695001,2024-06-23,15:48:00
471.7432182,33.71881682,77.86846116,2024-06-23,15:51:00
627.1721686,26.05486384,68.1064194,2024-06-23,15:54:00
956.3223013,19.23394271,61.05262138,2024-06-23,15:57:00
809.4209958,24.2811075,41.16005328,2024-06-23,16:00:00
377.0564505,29.48061147,73.52634484,2024-06-23,16:03:00
910.6795085,37.40756856,42.73632489,2024-06-23,16:06:00
519.4193668,22.28058393,59.92074605,2024-06-23,16:09:00
843.8192554,24.32216737,77.54725869,2024-06-23,16:12:00
403.1280473,19.78504573,67.3458458,2024-06-23,16:15:00
608.87365,31.85845796,70.48824338,2024-06-23,16:18:00
779.6839843,23.67640818,64.17415196,2024-06-23,16:21:00
512.7347341,33.85975468,53.69886136,2024-06-23,16:24:00
617.0083493,37.45750356,71.88129158,2024-06-23,16:27:00
750.8794452,26.01715933,72.90003735,2024-06-23,16:30:00
586.2697663,32.7822817,79.39622136,2024-06-23,16:33:00
659.0589347,35.49790239,71.1491586,2024-06-23,16:36:00
423.6605457,26.93286404,50.31058035,2024-06-23,16:39:00
646.2745056,36.55190734,41.65580238,2024-06-23,16:42:00
852.1557502,24.17474745,69.11859986,2024-06-23,16:45:00
731.4115957,18.71531892,48.28415874,2024-06-23,16:48:00
800.8784204,30.05533821,69.97060658,2024-06-23,16:51:00
664.1839324,31.18727889,60.49409555,2024-06-23,16:54:00
787.1629361,21.65127494,55.7252783,2024-06-23,16:57:00
662.5876169,36.02080861,51.48634067,2024-06-23,17:00:00
740.9174342,37.72111925,54.80628439,2024-06-23,17:03:00
503.5846424,20.08994075,46.80082745,2024-06-23,17:06:00
506.6274006,34.15348078,49.62560409,2024-06-23,17:09:00
379.1896263,36.09354546,69.93111448,2024-06-23,17:12:00
614.1447999,22.9634073,47.21001228,2024-06-23,17:15:00
413.439804,38.87274949,70.23262977,2024-06-23,17:18:00
778.3215079,29.25138974,70.71133193,2024-06-23,17:21:00
958.2870206,32.79551925,39.3070488,2024-06-23,17:24:00
955.4524882,25.14303434,61.0931033,2024-06-23,17:27:00
814.3809156,29.05672935,50.58046616,2024-06-23,17:30:00
858.0030916,22.61640483,80.10841303,2024-06-23,17:33:00
612.0839541,35.10280421,75.47179027,2024-06-23,17:36:00
781.3465069,38.64204198,78.29800327,2024-06-23,17:39:00
500.7772078,38.93488886,60.17567916,2024-06-23,17:42:00
579.6039334,28.05593214,65.69814377,2024-06-23,17:45:00
689.2348739,21.75547582,45.25242536,2024-06-23,17:48:00
699.0279507,37.96583119,58.17393299,2024-06-23,17:51:00
596.0269035,27.35740702,53.24583323,2024-06-23,17:54:00
502.5446105,36.58543299,47.51758222,2024-06-23,17:57:00
556.6006546,21.7526806,71.81692789,2024-06-23,18:00:00
749.5675583,25.96604941,66.56851557,2024-06-23,18:03:00
686.9389477,29.89236215,67.17688678,2024-06-23,18:06:00
560.3871763,20.93929387,73.96846842,2024-06-23,18:09:00
579.0458045,33.58764565,54.17597675,2024-06-23,18:12:00
662.9145114,31.53475002,63.58550902,2024-06-23,18:15:00
711.46649,21.36367169,47.6595957,2024-06-23,18:18:00
461.4114943,18.0418529,72.03049538,2024-06-23,18:21:00
601.5291227,26.52973027,38.46631254,2024-06-23,18:24:00
873.8092644,27.29019591,50.65531449,2024-06-23,18:27:00
890.629467,20.20750976,77.32392626,2024-06-23,18:30:00
594.1937047,37.37722111,79.73774727,2024-06-23,18:33:00
691.4969785,22.56823682,65.57500466,2024-06-23,18:36:00
816.6570643,28.19131117,47.32842254,2024-06-23,18:39:00
438.997521,25.00097293,63.22575853,2024-06-23,18:42:00
808.9722413,18.02308482,43.58677896,2024-06-23,18:45:00
931.9886693,24.43816379,68.09417311,2024-06-23,18:48:00
462.4134864,31.31916242,69.53390368,2024-06-23,18:51:00
409.4435179,19.39718741,40.6394571,2024-06-23,18:54:00
738.0729691,30.57580061,60.2918971,2024-06-23,18:57:00
959.4791588,22.51616591,52.69807052,2024-06-23,19:00:00
813.3407335,28.35694127,55.93842284,2024-06-23,19:03:00
368.0173505,22.08664291,75.37759171,2024-06-23,19:06:00
952.0394445,30.57818007,42.49050933,2024-06-23,19:09:00
558.1693318,32.57947349,71.81445992,2024-06-23,19:12:00
548.9888993,22.76198712,48.95790476,2024-06-23,19:15:00
879.2699819,18.10828862,53.20645496,2024-06-23,19:18:00
460.3927013,30.32878719,58.39334329,2024-06-23,19:21:00
945.2850117,32.40779927,59.10097832,2024-06-23,19:24:00
934.0839102,34.76936813,52.91122041,2024-06-23,19:27:00
438.4085462,30.79575062,76.08648139,2024-06-23,19:30:00
436.4776497,25.2639197,73.77990546,2024-06-23,19:33:00
540.9598746,37.08163941,75.30766096,2024-06-23,19:36:00
974.7576881,33.9475768,66.50500922,2024-06-23,19:39:00
826.789468,35.65237852,59.57541333,2024-06-23,19:42:00
904.818884,22.35036277,48.23864636,2024-06-23,19:45:00
943.6300113,31.78896301,55.6272269,2024-06-23,19:48:00
411.7683597,34.81096857,45.96664777,2024-06-23,19:51:00
983.4812735,19.38014281,55.39879336,2024-06-23,19:54:00
581.6997102,29.91325032,58.38617365,2024-06-23,19:57:00
652.6742974,21.06282126,60.33600657,2024-06-23,20:00:00
531.6545514,37.21101263,75.77708667,2024-06-23,20:03:00
722.1132467,22.27204739,53.14085316,2024-06-23,20:06:00
641.629109,28.36837406,70.30593756,2024-06-23,20:09:00
813.6410511,18.03657251,56.68663608,2024-06-23,20:12:00
664.2354921,26.89584589,43.32958301,2024-06-23,20:15:00
589.3380935,18.99337216,64.57101819,2024-06-23,20:18:00
869.0518127,37.35771895,55.80682479,2024-06-23,20:21:00
649.3947453,19.67378804,62.71193272,2024-06-23,20:24:00
744.2943213,37.05718767,51.92453065,2024-06-23,20:27:00
817.9251937,20.00561426,74.53653945,2024-06-23,20:30:00
984.4514286,31.0774931,67.65140777,2024-06-23,20:33:00
757.9395115,20.71591201,38.56898206,2024-06-23,20:36:00
849.9892883,36.68693169,80.96288504,2024-06-23,20:39:00
415.2868427,23.38215283,74.35406514,2024-06-23,20:42:00
702.9907482,36.29787689,80.39495016,2024-06-23,20:45:00
638.7203184,24.36349844,43.43980332,2024-06-23,20:48:00
345.2248325,25.96098326,68.82794811,2024-06-23,20:51:00
706.3560448,26.51240706,74.09449288,2024-06-23,20:54:00
825.3032257,25.42232996,49.7584774,2024-06-23,20:57:00
852.1709657,21.40426992,80.41494851,2024-06-23,21:00:00
586.466579,23.03255276,73.4330285,2024-06-23,21:03:00
573.3424186,33.04977984,43.2768211,2024-06-23,21:06:00
845.6776002,21.66234278,54.11800289,2024-06-23,21:09:00
923.9812377,37.88213074,70.10893697,2024-06-23,21:12:00
640.2615503,25.45782073,52.16927391,2024-06-23,21:15:00
668.2433409,21.52404562,74.43168053,2024-06-23,21:18:00
731.9701849,38.51188115,45.99526635,2024-06-23,21:21:00
869.4323669,23.36228591,67.10888745,2024-06-23,21:24:00
965.5800802,24.5662605,40.33388517,2024-06-23,21:27:00
616.1144905,26.5824958,69.02879161,2024-06-23,21:30:00
818.7046769,27.44876772,61.13411325,2024-06-23,21:33:00
884.8177829,19.09239526,76.47670325,2024-06-23,21:36:00
605.2780572,32.43215467,43.55996339,2024-06-23,21:39:00
727.7350073,25.04881504,49.92482747,2024-06-23,21:42:00
866.1623059,30.16597056,58.30830992,2024-06-23,21:45:00
670.4789215,36.80888759,78.64358638,2024-06-23,21:48:00
968.903367,38.96526949,54.4698956,2024-06-23,21:51:00
582.9524988,24.19047465,48.04768595,2024-06-23,21:54:00
604.4251482,26.97829197,39.12107459,2024-06-23,21:57:00
435.8738712,31.04325951,79.98262598,2024-06-23,22:00:00
556.7122087,30.7581707,79.16322729,2024-06-23,22:03:00
855.5685349,24.72328335,59.61199671,2024-06-23,22:06:00
596.6696044,31.53313739,48.73081836,2024-06-23,22:09:00
444.4494104,25.80003562,39.21528112,2024-06-23,22:12:00
968.3502336,26.49266911,53.36520693,2024-06-23,22:15:00
330.6596674,34.42031409,50.99181607,2024-06-23,22:18:00
714.5116988,24.72608435,57.90312622,2024-06-23,22:21:00
451.4903182,29.98932258,55.72094592,2024-06-23,22:24:00
688.8799336,35.35539778,58.72923221,2024-06-23,22:27:00
562.2101178,28.99285492,71.53812771,2024-06-23,22:30:00
488.0895553,23.41524452,43.95001663,2024-06-23,22:33:00
697.9341678,29.69790934,45.82429413,2024-06-23,22:36:00
781.9152668,33.31310247,55.21907099,2024-06-23,22:39:00
957.5136899,18.4189478,40.29044218,2024-06-23,22:42:00
740.276956,34.85108313,50.76394304,2024-06-23,22:45:00
936.5396739,27.33767407,46.054531,2024-06-23,22:48:00
652.8952166,21.60982077,47.29405298,2024-06-23,22:51:00
741.0117168,20.62486798,79.01234662,2024-06-23,22:54:00
898.9709983,34.44414011,60.78475498,2024-06-23,22:57:00
891.7989809,35.14789549,54.69812903,2024-06-23,23:00:00
365.2455465,21.87981324,62.81473011,2024-06-23,23:03:00
923.3339341,28.27952563,38.4643338,2024-06-23,23:06:00
872.7486024,19.03832662,53.04884457,2024-06-23,23:09:00
617.8136926,33.75230875,78.89978599,2024-06-23,23:12:00
570.8323059,29.78826787,38.4838614,2024-06-23,23:15:00
773.8038606,27.67098211,78.43999586,2024-06-23,23:18:00
466.2822746,19.92300369,54.39093057,2024-06-23,23:21:00
927.6495646,30.8757391,75.25367229,2024-06-23,23:24:00
515.6608536,38.14043672,48.64652443,2024-06-23,23:27:00
438.5708636,34.79852335,59.96381988,2024-06-23,23:30:00
494.6210414,23.17659108,47.89163966,2024-06-23,23:33:00
927.1969986,23.99376201,62.64371009,2024-06-23,23:36:00
504.2837862,27.66429451,71.62320557,2024-06-23,23:39:00
683.5753416,35.86454674,64.87087827,2024-06-23,23:42:00
695.4138868,33.9678819,77.06546517,2024-06-23,23:45:00
948.7108537,36.23818107,46.57858556,2024-06-23,23:48:00
821.8533283,21.59618951,45.58878105,2024-06-23,23:51:00
508.1090768,33.18911693,51.80114566,2024-06-23,23:54:00
962.3482234,27.93450022,38.18142961,2024-06-23,23:57:00
456.8821984,25.73632528,46.61877088,2024-06-24,00:00:00
659.0092548,30.55814526,52.29361201,2024-06-24,00:03:00
545.1165511,19.42272937,58.76400279,2024-06-24,00:06:00
796.2114561,19.57184361,79.61548078,2024-06-24,00:09:00
942.6054643,24.63051384,59.24840344,2024-06-24,00:12:00
382.9699425,21.00199804,59.02205152,2024-06-24,00:15:00
694.8957224,25.25670925,49.64742114,2024-06-24,00:18:00
403.1189254,29.50942362,50.9038211,2024-06-24,00:21:00
511.4936355,36.56291194,51.77263194,2024-06-24,00:24:00
936.526867,26.24508493,56.26797289,2024-06-24,00:27:00
789.4619455,38.56065877,73.5716658,2024-06-24,00:30:00
884.5262291,29.24865762,43.30018798,2024-06-24,00:33:00
707.4880621,21.61528913,58.48887723,2024-06-24,00:36:00
643.4425229,23.71237537,73.04744532,2024-06-24,00:39:00
945.6099101,24.40270948,59.06540585,2024-06-24,00:42:00
524.5519931,28.05915574,63.06917873,2024-06-24,00:45:00
707.3297883,25.87581023,75.62921093,2024-06-24,00:48:00
534.4868872,25.24791883,44.83690614,2024-06-24,00:51:00
479.6603644,33.73085853,48.1180753,2024-06-24,00:54:00
850.730122,26.39636205,54.25378075,2024-06-24,00:57:00
690.6811501,35.45977347,49.6036282,2024-06-24,01:00:00
644.1099375,38.83719454,74.71370973,2024-06-24,01:03:00
829.5001414,37.4547558,75.29105374,2024-06-24,01:06:00
717.1541156,19.66801155,41.05842758,2024-06-24,01:09:00
417.9842138,31.14616491,55.11381762,2024-06-24,01:12:00
405.7454311,35.7186087,55.13471515,2024-06-24,01:15:00
928.1892673,33.73274779,49.96306722,2024-06-24,01:18:00
324.6485169,36.45717946,47.85971591,2024-06-24,01:21:00
436.5098511,37.40104424,67.2270859,2024-06-24,01:24:00
786.8402011,34.83808184,62.61838003,2024-06-24,01:27:00
591.438165,30.28038137,54.51143358,2024-06-24,01:30:00
576.2454686,37.06950988,77.69338783,2024-06-24,01:33:00
392.6881096,26.73582047,54.68369751,2024-06-24,01:36:00
720.3491333,30.4983656,44.72020754,2024-06-24,01:39:00
685.0407085,27.98237171,59.6899451,2024-06-24,01:42:00
576.4305765,34.80104228,62.13405771,2024-06-24,01:45:00
833.3249027,19.27003383,76.36934521,2024-06-24,01:48:00
647.7442396,23.1589559,44.65804922,2024-06-24,01:51:00
833.4461825,35.17669961,63.01109739,2024-06-24,01:54:00
825.0913966,19.75680264,58.95850402,2024-06-24,01:57:00
843.0150759,33.84774608,47.7762268,2024-06-24,02:00:00
786.2771367,22.41872767,65.11092574,2024-06-24,02:03:00
957.5365993,30.02767235,49.41334865,2024-06-24,02:06:00
761.821575,35.96762962,73.57814523,2024-06-24,02:09:00
342.4269912,23.92514847,43.93674651,2024-06-24,02:12:00
808.282903,26.18055818,79.54552024,2024-06-24,02:15:00
917.6062229,32.79837092,70.801908,2024-06-24,02:18:00
974.6860172,36.34405918,73.98933944,2024-06-24,02:21:00
572.3628085,26.93053313,41.01367881,2024-06-24,02:24:00
982.604802,34.68302059,65.92672407,2024-06-24,02:27:00
607.3596305,35.74301561,57.50459005,2024-06-24,02:30:00
596.7871947,23.31705906,53.28384801,2024-06-24,02:33:00
719.4696427,30.07664237,53.38092247,2024-06-24,02:36:00
442.0628266,35.40252211,72.86574049,2024-06-24,02:39:00
749.5717822,29.56030264,48.83882286,2024-06-24,02:42:00
452.0565602,22.10427893,45.03131872,2024-06-24,02:45:00
562.5432529,32.87157231,39.94358184,2024-06-24,02:48:00
695.6355637,21.80980028,68.36974589,2024-06-24,02:51:00
918.6847214,19.08617129,67.10560104,2024-06-24,02:54:00
864.3494745,19.38924668,73.55445587,2024-06-24,02:57:00
732.3456635,27.1603892,70.08812816,2024-06-24,03:00:00
624.5526447,37.46037061,39.12413063,2024-06-24,03:03:00
563.369103,38.3104327,73.35048135,2024-06-24,03:06:00
921.6121763,30.0499607,62.79593476,2024-06-24,03:09:00
337.8214587,20.83560608,73.49043343,2024-06-24,03:12:00
334.3492329,29.0456744,80.47795353,2024-06-24,03:15:00
463.0710835,30.55254917,42.19150003,2024-06-24,03:18:00
